LAMMPS data file via write_data, version 22 Jul 2025, timestep = 380007, units = metal

11121 atoms
2 atom types
2824 bonds
1 bond types

-127.13010600195646 127.13010600195646 xlo xhi
-127.13010600195646 127.13010600195646 ylo yhi
-127.13010600195646 127.13010600195646 zlo zhi

Masses

1 63.546
2 14.007

Bond Coeffs # harmonic

1 71.594 1.0977

Atoms # full

6114 321 2 0 -20.29020194408548 -70.39453803429157 -99.27949690885903 0 -1 2
6651 589 2 0 -72.55368134630456 -60.65814751340052 -92.65240678795918 4 -2 0
6650 589 2 0 -71.74023514814697 -60.290452398418694 -92.01926653464247 4 -2 0
7371 949 2 0 -120.28219081174433 -51.67681839007871 -93.01227325757418 1 -1 3
7370 949 2 0 -120.7721811025179 -50.74201350186321 -93.37208364084248 1 -1 3
10684 2606 2 0 -104.30019185940056 -57.00651804967124 -96.55665858590547 2 0 -2
10685 2606 2 0 -103.90830641743801 -56.03852090832669 -96.83973716185824 2 0 -2
7618 1073 2 0 -109.9237721156909 -43.5298796338174 -93.09383273683198 -1 1 5
7619 1073 2 0 -109.11751061487847 -43.58316103628569 -92.34587988354261 -1 1 5
7681 1104 2 0 -106.50099956526358 -31.210874126421373 -96.76798746727243 0 1 0
7680 1104 2 0 -105.71587098213777 -30.650175559133302 -97.28543709457497 0 1 0
8588 1558 2 0 -47.926709393217195 -28.000406629650186 -99.7910970225143 1 3 -1
7920 1224 2 0 -37.55397395871256 -20.265251401391282 -98.64291955618002 0 0 1
7921 1224 2 0 -38.267944409803775 -19.84182772779539 -99.37088787267027 0 0 1
10231 2379 2 0 -99.10180189898684 -11.876860114817703 -95.27397848821344 1 0 -1
10230 2379 2 0 -99.05180186307108 -10.978471262654509 -95.8798092737488 1 0 -1
9683 2105 2 0 -109.58423716616062 -2.549025408130717 -99.72906971040697 5 -1 -6
9682 2105 2 0 -108.796023431119 -3.2243012149192083 -99.38193623423012 5 -1 -6
6785 656 2 0 -65.98668827022932 0.18133334942180568 -98.37763663841315 0 1 2
5511 19 2 0 -56.816542817191134 -4.304804037428809 -91.14627532178618 2 0 0
5510 19 2 0 -55.92025114434037 -3.753300988159822 -90.85989061884533 2 0 0
9175 1851 2 0 -112.17247318747835 7.636191439033709 -99.71945439158512 -5 0 2
6784 656 2 0 -65.46562838019194 0.7151961526066231 -97.58001377706611 0 1 2
10681 2604 2 0 -97.16324027020039 -126.81028419489157 -84.16302529126965 1 1 0
8937 1732 2 0 -84.37048581875095 -126.78522744683534 -88.8401986105959 -1 3 -1
8936 1732 2 0 -84.8623189308922 -127.05544492932323 -87.91841236756845 -1 3 -1
9382 1955 2 0 -9.140770202177151 -121.62488075266685 -88.51685187557112 1 -1 -1
9383 1955 2 0 -9.45594952940533 -120.86199357809447 -89.24194667811368 1 -1 -1
7049 788 2 0 -78.66789068805386 -101.64951604975441 -83.08430371279958 3 -2 0
10352 2440 2 0 -68.3041910374329 -105.61643133834804 -85.34507315594973 0 -2 -2
10353 2440 2 0 -67.2383094095084 -105.88841144254434 -85.22826206888831 0 -2 -2
7048 788 2 0 -78.1756425733948 -101.6124027873046 -82.10429040584157 3 -2 0
5860 194 2 0 -49.56149909181262 -85.9392833488279 -83.02142262647314 2 -4 -2
5861 194 2 0 -49.61913698226189 -86.41471464692361 -82.05721825899323 2 -4 -2
7972 1250 2 0 -21.45489012312744 -85.63914080724336 -90.14015053181635 -2 -1 2
6985 756 2 0 5.000320948421759 -86.81718922682397 -83.12958855157916 0 1 1
6984 756 2 0 4.378770527144397 -86.18950660492231 -83.78561388000645 0 1 1
6692 610 2 0 -85.0129896985624 -73.24951912990328 -83.17820160424594 0 3 -3
6693 610 2 0 -84.78795871154831 -73.03034276125689 -82.12495130759288 0 3 -3
10982 2755 2 0 -71.53753266764824 -54.9861185172083 -86.24898479097129 0 0 4
10983 2755 2 0 -72.34430275852117 -55.71227456921186 -86.45913894545251 0 0 4
8879 1703 2 0 -115.88117933951374 -48.19563832915584 -87.03662421574924 0 -1 0
8878 1703 2 0 -115.00151530307026 -48.45215049212182 -86.44840065344158 0 -1 0
10083 2305 2 0 -56.285177504980155 -40.73373683352406 -81.95127883666237 -2 -3 0
8095 1311 2 0 -79.14013142049245 -30.061780624566126 -84.22266244218653 1 -1 0
8094 1311 2 0 -78.57412104713138 -30.654645205229045 -83.49812196632041 1 -1 0
9481 2004 2 0 -54.906659946199824 -28.171343932328455 -85.87574362883569 -2 -2 5
9480 2004 2 0 -54.419303550220405 -28.203522235126997 -86.861354742236 -2 -2 5
10952 2740 2 0 -33.47524425881511 -31.246429911907512 -90.16388594710855 1 3 1
10953 2740 2 0 -32.520132763752216 -31.616752576338143 -90.55127169131953 1 3 1
8070 1299 2 0 -8.60214806764769 -26.8179160224323 -89.07962953613365 1 2 4
8071 1299 2 0 -8.808400630399802 -27.819720311199177 -88.68201294988242 1 2 4
9711 2119 2 0 -61.123443739333396 -20.413406346581596 -85.85182461325621 0 3 -3
9710 2119 2 0 -60.15553868079127 -20.30062686638388 -86.35433109515122 0 3 -3
8069 1298 2 0 -51.2027111090473 -17.13122278946733 -89.7939973946605 0 -2 -1
8560 1544 2 0 -120.84976777061866 -8.602001686855004 -85.28826035416276 -1 1 1
8068 1298 2 0 -51.61210246047919 -16.283453275117523 -89.24526406696347 0 -2 -1
8561 1544 2 0 -121.41865321223726 -7.767198275099915 -85.756969991983 -1 1 1
5723 125 2 0 -123.48638692603231 -0.21003191625445083 -83.78017966401174 -2 1 3
5722 125 2 0 -123.51771769657742 -0.4853028436221223 -82.72088011415813 -2 1 3
8133 1330 2 0 -75.99049518087594 -4.7033787831388025 -89.04750767727427 0 -2 1
8132 1330 2 0 -75.40961669530769 -5.078641129945808 -89.90083410572376 0 -2 1
9742 2135 2 0 -32.2215048667035 -7.522000945298245 -87.34600650349026 1 -1 0
9743 2135 2 0 -32.27324716059056 -7.6751126187403855 -88.42086764399774 1 -1 0
8586 1557 2 0 -89.22459901847103 7.832596509992456 -90.57679309249534 3 3 0
8587 1557 2 0 -88.5062871636427 7.562441473913637 -89.78219139151582 3 3 0
9441 1984 2 0 -6.127657828360611 6.565148274506598 -82.07302980194297 0 0 -1
9440 1984 2 0 -6.797904825060684 6.739052849340183 -82.91397264612897 0 0 -1
7179 853 2 0 -12.31382030380513 -119.2592391564577 -79.67401970608148 1 0 -2
7178 853 2 0 -12.229919274439183 -120.23373629506668 -80.17878873197253 1 0 -2
9303 1915 2 0 -34.575255427707816 -107.56565673949629 -76.15733286856965 1 0 1
9302 1915 2 0 -34.62715096986699 -108.16406764399323 -75.23561957487344 1 0 1
10972 2750 2 0 -33.967806501072985 -101.89282042836635 -78.75270260627832 0 -3 -1
10973 2750 2 0 -33.001650101684106 -101.65739624629106 -78.26672393626617 0 -3 -1
6898 713 2 0 -84.72104719631892 -68.16290372888557 -77.47567538557529 1 -2 -1
6899 713 2 0 -83.82229804937141 -68.76871667551052 -77.34447597218151 1 -2 -1
